date,rate,asset,rate_type,protocol
2022-06-14 00:00:00+00:00,0.011898146779340011,WETH,supply,aave_arbitrum
2022-06-15 00:00:00+00:00,0.015939863524396893,WETH,supply,aave_arbitrum
2022-06-16 00:00:00+00:00,0.013760751503132386,WETH,supply,aave_arbitrum
2022-06-17 00:00:00+00:00,0.014690366839623844,WETH,supply,aave_arbitrum
2022-06-18 00:00:00+00:00,0.015031802600052435,WETH,supply,aave_arbitrum
2022-06-19 00:00:00+00:00,0.0150184723928238,WETH,supply,aave_arbitrum
2022-06-20 00:00:00+00:00,0.015485817148130906,WETH,supply,aave_arbitrum
2022-06-21 00:00:00+00:00,0.016524110630907148,WETH,supply,aave_arbitrum
2022-06-22 00:00:00+00:00,0.017093956470680703,WETH,supply,aave_arbitrum
2022-06-23 00:00:00+00:00,0.014512904108553465,WETH,supply,aave_arbitrum
2022-06-24 00:00:00+00:00,0.017292131529046788,WETH,supply,aave_arbitrum
2022-06-25 00:00:00+00:00,0.014577912281942135,WETH,supply,aave_arbitrum
2022-06-26 00:00:00+00:00,0.0157063142726903,WETH,supply,aave_arbitrum
2022-06-27 00:00:00+00:00,0.014990026238972234,WETH,supply,aave_arbitrum
2022-06-28 00:00:00+00:00,0.015177622803098796,WETH,supply,aave_arbitrum
2022-06-29 00:00:00+00:00,0.0158437536160156,WETH,supply,aave_arbitrum
2022-06-30 00:00:00+00:00,0.014872669422079461,WETH,supply,aave_arbitrum
2022-07-01 00:00:00+00:00,0.01419451000753291,WETH,supply,aave_arbitrum
2022-07-02 00:00:00+00:00,0.015447383511953018,WETH,supply,aave_arbitrum
2022-07-03 00:00:00+00:00,0.015610653951857454,WETH,supply,aave_arbitrum
2022-07-04 00:00:00+00:00,0.014044325093438509,WETH,supply,aave_arbitrum
2022-07-05 00:00:00+00:00,0.014995393765971041,WETH,supply,aave_arbitrum
2022-07-06 00:00:00+00:00,0.013443392360308212,WETH,supply,aave_arbitrum
2022-07-07 00:00:00+00:00,0.016245114156703693,WETH,supply,aave_arbitrum
2022-07-08 00:00:00+00:00,0.014146767181533017,WETH,supply,aave_arbitrum
2022-07-09 00:00:00+00:00,0.014675248008688453,WETH,supply,aave_arbitrum
2022-07-10 00:00:00+00:00,0.015440517320504376,WETH,supply,aave_arbitrum
2022-07-11 00:00:00+00:00,0.014383738467821212,WETH,supply,aave_arbitrum
2022-07-12 00:00:00+00:00,0.012448754640561778,WETH,supply,aave_arbitrum
2022-07-13 00:00:00+00:00,0.014069587791476573,WETH,supply,aave_arbitrum
2022-07-14 00:00:00+00:00,0.016012308068790268,WETH,supply,aave_arbitrum
2022-07-15 00:00:00+00:00,0.011971193021204906,WETH,supply,aave_arbitrum
2022-07-16 00:00:00+00:00,0.015702022043196245,WETH,supply,aave_arbitrum
2022-07-17 00:00:00+00:00,0.015099832602134126,WETH,supply,aave_arbitrum
2022-07-18 00:00:00+00:00,0.014249707847391616,WETH,supply,aave_arbitrum
2022-07-19 00:00:00+00:00,0.014827700438561147,WETH,supply,aave_arbitrum
2022-07-20 00:00:00+00:00,0.02017391247199034,WETH,supply,aave_arbitrum
2022-07-21 00:00:00+00:00,0.020917118957003815,WETH,supply,aave_arbitrum
2022-07-22 00:00:00+00:00,0.01956548024713282,WETH,supply,aave_arbitrum
2022-07-23 00:00:00+00:00,0.019325906627171898,WETH,supply,aave_arbitrum
2022-07-24 00:00:00+00:00,0.021272719368390886,WETH,supply,aave_arbitrum
2022-07-25 00:00:00+00:00,0.019492585130177903,WETH,supply,aave_arbitrum
2022-07-26 00:00:00+00:00,0.018927165660760286,WETH,supply,aave_arbitrum
2022-07-27 00:00:00+00:00,0.019613468413572838,WETH,supply,aave_arbitrum
2022-07-28 00:00:00+00:00,0.021838963837322017,WETH,supply,aave_arbitrum
2022-07-29 00:00:00+00:00,0.017615922422160056,WETH,supply,aave_arbitrum
2022-07-30 00:00:00+00:00,0.018490160806043075,WETH,supply,aave_arbitrum
2022-07-31 00:00:00+00:00,0.02157041523139387,WETH,supply,aave_arbitrum
2022-08-01 00:00:00+00:00,0.02047782374351417,WETH,supply,aave_arbitrum
2022-08-02 00:00:00+00:00,0.020270755047681468,WETH,supply,aave_arbitrum
2022-08-03 00:00:00+00:00,0.02950873071847314,WETH,supply,aave_arbitrum
2022-08-04 00:00:00+00:00,0.023322607003436607,WETH,supply,aave_arbitrum
2022-08-05 00:00:00+00:00,0.022120647624191872,WETH,supply,aave_arbitrum
2022-08-06 00:00:00+00:00,0.019436243111387825,WETH,supply,aave_arbitrum
2022-08-07 00:00:00+00:00,0.01976281677592013,WETH,supply,aave_arbitrum
2022-08-08 00:00:00+00:00,0.02092458578743892,WETH,supply,aave_arbitrum
2022-08-09 00:00:00+00:00,0.019574035362122204,WETH,supply,aave_arbitrum
2022-08-10 00:00:00+00:00,0.02013793971632363,WETH,supply,aave_arbitrum
2022-08-11 00:00:00+00:00,0.024428274890033994,WETH,supply,aave_arbitrum
2022-08-12 00:00:00+00:00,0.02640224866581306,WETH,supply,aave_arbitrum
2022-08-13 00:00:00+00:00,0.024030828987188634,WETH,supply,aave_arbitrum
2022-08-14 00:00:00+00:00,0.019669713525985153,WETH,supply,aave_arbitrum
2022-08-15 00:00:00+00:00,0.03542574835018879,WETH,supply,aave_arbitrum
2022-08-16 00:00:00+00:00,0.02696201385554023,WETH,supply,aave_arbitrum
2022-08-17 00:00:00+00:00,0.020114549465194462,WETH,supply,aave_arbitrum
2022-08-18 00:00:00+00:00,0.021634499975471413,WETH,supply,aave_arbitrum
2022-08-19 00:00:00+00:00,0.019188022499089418,WETH,supply,aave_arbitrum
2022-08-20 00:00:00+00:00,0.022518818257644943,WETH,supply,aave_arbitrum
2022-08-21 00:00:00+00:00,0.020095296066383,WETH,supply,aave_arbitrum
2022-08-22 00:00:00+00:00,0.019568542698430724,WETH,supply,aave_arbitrum
2022-08-23 00:00:00+00:00,0.021695204261812463,WETH,supply,aave_arbitrum
2022-08-24 00:00:00+00:00,0.016245551542971255,WETH,supply,aave_arbitrum
2022-08-25 00:00:00+00:00,0.022807261764424804,WETH,supply,aave_arbitrum
2022-08-26 00:00:00+00:00,0.018390444100821964,WETH,supply,aave_arbitrum
2022-08-27 00:00:00+00:00,0.018864133178200414,WETH,supply,aave_arbitrum
2022-08-28 00:00:00+00:00,0.02074416190715081,WETH,supply,aave_arbitrum
2022-08-29 00:00:00+00:00,0.02367145173806115,WETH,supply,aave_arbitrum
2022-08-30 00:00:00+00:00,0.05227315023189335,WETH,supply,aave_arbitrum
2022-08-31 00:00:00+00:00,0.030531416667381028,WETH,supply,aave_arbitrum
2022-09-01 00:00:00+00:00,0.027748486160103066,WETH,supply,aave_arbitrum
2022-09-02 00:00:00+00:00,0.031230711328025778,WETH,supply,aave_arbitrum
2022-09-03 00:00:00+00:00,0.027505912397184213,WETH,supply,aave_arbitrum
2022-09-04 00:00:00+00:00,0.022330578304180233,WETH,supply,aave_arbitrum
2022-09-05 00:00:00+00:00,0.020776158285489336,WETH,supply,aave_arbitrum
2022-09-06 00:00:00+00:00,0.02083794051319936,WETH,supply,aave_arbitrum
2022-09-07 00:00:00+00:00,0.02073880299813811,WETH,supply,aave_arbitrum
2022-09-08 00:00:00+00:00,0.021102393288752606,WETH,supply,aave_arbitrum
2022-09-09 00:00:00+00:00,0.018470205192858923,WETH,supply,aave_arbitrum
2022-09-10 00:00:00+00:00,0.01911120741692278,WETH,supply,aave_arbitrum
2022-09-11 00:00:00+00:00,0.02220842056610538,WETH,supply,aave_arbitrum
2022-09-12 00:00:00+00:00,0.018116993641398592,WETH,supply,aave_arbitrum
2022-09-13 00:00:00+00:00,0.020104297758787394,WETH,supply,aave_arbitrum
2022-09-14 00:00:00+00:00,0.019195087594541648,WETH,supply,aave_arbitrum
2022-09-15 00:00:00+00:00,0.02149677358403672,WETH,supply,aave_arbitrum
2022-09-16 00:00:00+00:00,0.020396591752615496,WETH,supply,aave_arbitrum
2022-09-17 00:00:00+00:00,0.021112308250050553,WETH,supply,aave_arbitrum
2022-09-18 00:00:00+00:00,0.021133892473682296,WETH,supply,aave_arbitrum
2022-09-19 00:00:00+00:00,0.018811987748082102,WETH,supply,aave_arbitrum
2022-09-20 00:00:00+00:00,0.020019859384203583,WETH,supply,aave_arbitrum
2022-09-21 00:00:00+00:00,0.020620767878896162,WETH,supply,aave_arbitrum
2022-09-22 00:00:00+00:00,0.019941097809714307,WETH,supply,aave_arbitrum
2022-09-23 00:00:00+00:00,0.017398593880934125,WETH,supply,aave_arbitrum
2022-09-24 00:00:00+00:00,0.021312108205948074,WETH,supply,aave_arbitrum
2022-09-25 00:00:00+00:00,0.016617325592639863,WETH,supply,aave_arbitrum
2022-09-26 00:00:00+00:00,0.020468277765626975,WETH,supply,aave_arbitrum
2022-09-27 00:00:00+00:00,0.016593031745431478,WETH,supply,aave_arbitrum
2022-09-28 00:00:00+00:00,0.020176313925848996,WETH,supply,aave_arbitrum
2022-09-29 00:00:00+00:00,0.020202075292100004,WETH,supply,aave_arbitrum
2022-09-30 00:00:00+00:00,0.019839674768314903,WETH,supply,aave_arbitrum
2022-10-01 00:00:00+00:00,0.01854244379511145,WETH,supply,aave_arbitrum
2022-10-02 00:00:00+00:00,0.01831708260805363,WETH,supply,aave_arbitrum
2022-10-03 00:00:00+00:00,0.01937461974041666,WETH,supply,aave_arbitrum
2022-10-04 00:00:00+00:00,0.018720136897379776,WETH,supply,aave_arbitrum
2022-10-05 00:00:00+00:00,0.019675229401761817,WETH,supply,aave_arbitrum
2022-10-06 00:00:00+00:00,0.018233036450964163,WETH,supply,aave_arbitrum
2022-10-07 00:00:00+00:00,0.020125116135974227,WETH,supply,aave_arbitrum
2022-10-08 00:00:00+00:00,0.01875997811122679,WETH,supply,aave_arbitrum
2022-10-09 00:00:00+00:00,0.017414300186398234,WETH,supply,aave_arbitrum
2022-10-10 00:00:00+00:00,0.017755447952535284,WETH,supply,aave_arbitrum
2022-10-11 00:00:00+00:00,0.021920159277376904,WETH,supply,aave_arbitrum
2022-10-12 00:00:00+00:00,0.013575296421677374,WETH,supply,aave_arbitrum
2022-10-13 00:00:00+00:00,0.02160675148879489,WETH,supply,aave_arbitrum
2022-10-14 00:00:00+00:00,0.017159699479059785,WETH,supply,aave_arbitrum
2022-10-15 00:00:00+00:00,0.01501591063853782,WETH,supply,aave_arbitrum
2022-10-16 00:00:00+00:00,0.018747759644920144,WETH,supply,aave_arbitrum
2022-10-17 00:00:00+00:00,0.017457137130782552,WETH,supply,aave_arbitrum
2022-10-18 00:00:00+00:00,0.016821768319873774,WETH,supply,aave_arbitrum
2022-10-19 00:00:00+00:00,0.017345726369376483,WETH,supply,aave_arbitrum
2022-10-20 00:00:00+00:00,0.017301607573045195,WETH,supply,aave_arbitrum
2022-10-21 00:00:00+00:00,0.017439154920900677,WETH,supply,aave_arbitrum
2022-10-22 00:00:00+00:00,0.019928362422232542,WETH,supply,aave_arbitrum
2022-10-23 00:00:00+00:00,0.016944853496237148,WETH,supply,aave_arbitrum
2022-10-24 00:00:00+00:00,0.0173743534987087,WETH,supply,aave_arbitrum
2022-10-25 00:00:00+00:00,0.02007077459463644,WETH,supply,aave_arbitrum
2022-10-26 00:00:00+00:00,0.02040257695771099,WETH,supply,aave_arbitrum
2022-10-27 00:00:00+00:00,0.023538904521032696,WETH,supply,aave_arbitrum
2022-10-28 00:00:00+00:00,0.017196486828716842,WETH,supply,aave_arbitrum
