date,rate,asset,rate_type,protocol
2022-05-28 00:00:00+00:00,0.04932373172694361,USDT,borrow,aave_arbitrum
2022-05-29 00:00:00+00:00,0.058070908773491206,USDT,borrow,aave_arbitrum
2022-05-30 00:00:00+00:00,0.05028326179665127,USDT,borrow,aave_arbitrum
2022-05-31 00:00:00+00:00,0.053384648429262,USDT,borrow,aave_arbitrum
2022-06-01 00:00:00+00:00,0.046143401611088826,USDT,borrow,aave_arbitrum
2022-06-02 00:00:00+00:00,0.05690823122121294,USDT,borrow,aave_arbitrum
2022-06-03 00:00:00+00:00,0.05103317521930295,USDT,borrow,aave_arbitrum
2022-06-04 00:00:00+00:00,0.04848709841900165,USDT,borrow,aave_arbitrum
2022-06-05 00:00:00+00:00,0.048670238939130424,USDT,borrow,aave_arbitrum
2022-06-06 00:00:00+00:00,0.05881315298230574,USDT,borrow,aave_arbitrum
2022-06-07 00:00:00+00:00,0.04389136344243794,USDT,borrow,aave_arbitrum
2022-06-08 00:00:00+00:00,0.05081248309267934,USDT,borrow,aave_arbitrum
2022-06-09 00:00:00+00:00,0.05529548003071531,USDT,borrow,aave_arbitrum
2022-06-10 00:00:00+00:00,0.05617226744650762,USDT,borrow,aave_arbitrum
2022-06-11 00:00:00+00:00,0.0478920449740579,USDT,borrow,aave_arbitrum
2022-06-12 00:00:00+00:00,0.05268249353368656,USDT,borrow,aave_arbitrum
2022-06-13 00:00:00+00:00,0.05007269922846005,USDT,borrow,aave_arbitrum
2022-06-14 00:00:00+00:00,0.04260361991067199,USDT,borrow,aave_arbitrum
2022-06-15 00:00:00+00:00,0.05864386917015038,USDT,borrow,aave_arbitrum
2022-06-16 00:00:00+00:00,0.05134761438875558,USDT,borrow,aave_arbitrum
2022-06-17 00:00:00+00:00,0.050855863081141206,USDT,borrow,aave_arbitrum
2022-06-18 00:00:00+00:00,0.05094939090746548,USDT,borrow,aave_arbitrum
2022-06-19 00:00:00+00:00,0.05050113527922414,USDT,borrow,aave_arbitrum
2022-06-20 00:00:00+00:00,0.05315330248428833,USDT,borrow,aave_arbitrum
