date,rate,asset,rate_type,protocol
2022-08-18 00:00:00+00:00,8.076983937782422e-05,WBTC,supply,aave_arbitrum
2022-08-19 00:00:00+00:00,7.796077632654408e-05,WBTC,supply,aave_arbitrum
2022-08-20 00:00:00+00:00,0.00010038296761454021,WBTC,supply,aave_arbitrum
2022-08-21 00:00:00+00:00,8.424019549643932e-05,WBTC,supply,aave_arbitrum
2022-08-22 00:00:00+00:00,9.437941686779548e-05,WBTC,supply,aave_arbitrum
2022-08-23 00:00:00+00:00,9.755222049205235e-05,WBTC,supply,aave_arbitrum
2022-08-24 00:00:00+00:00,7.325137403852302e-05,WBTC,supply,aave_arbitrum
2022-08-25 00:00:00+00:00,9.58352156422194e-05,WBTC,supply,aave_arbitrum
2022-08-26 00:00:00+00:00,7.297154407407915e-05,WBTC,supply,aave_arbitrum
2022-08-27 00:00:00+00:00,7.468015987617466e-05,WBTC,supply,aave_arbitrum
2022-08-28 00:00:00+00:00,8.981712390894113e-05,WBTC,supply,aave_arbitrum
2022-08-29 00:00:00+00:00,8.563192923137274e-05,WBTC,supply,aave_arbitrum
2022-08-30 00:00:00+00:00,8.96368271543182e-05,WBTC,supply,aave_arbitrum
2022-08-31 00:00:00+00:00,7.492582479322573e-05,WBTC,supply,aave_arbitrum
2022-09-01 00:00:00+00:00,8.888983115223709e-05,WBTC,supply,aave_arbitrum
2022-09-02 00:00:00+00:00,8.793834865713144e-05,WBTC,supply,aave_arbitrum
2022-09-03 00:00:00+00:00,8.41731477659868e-05,WBTC,supply,aave_arbitrum
2022-09-04 00:00:00+00:00,8.931659724644575e-05,WBTC,supply,aave_arbitrum
2022-09-05 00:00:00+00:00,8.07044794256646e-05,WBTC,supply,aave_arbitrum
2022-09-06 00:00:00+00:00,8.690557293519651e-05,WBTC,supply,aave_arbitrum
2022-09-07 00:00:00+00:00,8.514991429662313e-05,WBTC,supply,aave_arbitrum
2022-09-08 00:00:00+00:00,9.095374572308152e-05,WBTC,supply,aave_arbitrum
2022-09-09 00:00:00+00:00,9.11336066429306e-05,WBTC,supply,aave_arbitrum
2022-09-10 00:00:00+00:00,9.02080048961493e-05,WBTC,supply,aave_arbitrum
2022-09-11 00:00:00+00:00,9.659003150726341e-05,WBTC,supply,aave_arbitrum
2022-09-12 00:00:00+00:00,8.88185314237264e-05,WBTC,supply,aave_arbitrum
2022-09-13 00:00:00+00:00,8.455407473792595e-05,WBTC,supply,aave_arbitrum
2022-09-14 00:00:00+00:00,8.012235959188612e-05,WBTC,supply,aave_arbitrum
2022-09-15 00:00:00+00:00,9.49741966831387e-05,WBTC,supply,aave_arbitrum
2022-09-16 00:00:00+00:00,8.495626093542366e-05,WBTC,supply,aave_arbitrum
2022-09-17 00:00:00+00:00,9.535060562838587e-05,WBTC,supply,aave_arbitrum
2022-09-18 00:00:00+00:00,8.81054525700696e-05,WBTC,supply,aave_arbitrum
2022-09-19 00:00:00+00:00,8.638756010229457e-05,WBTC,supply,aave_arbitrum
2022-09-20 00:00:00+00:00,9.79641983387557e-05,WBTC,supply,aave_arbitrum
2022-09-21 00:00:00+00:00,8.078392327823374e-05,WBTC,supply,aave_arbitrum
2022-09-22 00:00:00+00:00,8.551694264296829e-05,WBTC,supply,aave_arbitrum
2022-09-23 00:00:00+00:00,7.852856930657467e-05,WBTC,supply,aave_arbitrum
2022-09-24 00:00:00+00:00,0.00010066077344796158,WBTC,supply,aave_arbitrum
2022-09-25 00:00:00+00:00,8.42683156619896e-05,WBTC,supply,aave_arbitrum
2022-09-26 00:00:00+00:00,9.096120306862277e-05,WBTC,supply,aave_arbitrum
2022-09-27 00:00:00+00:00,6.432319808493547e-05,WBTC,supply,aave_arbitrum
2022-09-28 00:00:00+00:00,7.073607983515142e-05,WBTC,supply,aave_arbitrum
2022-09-29 00:00:00+00:00,7.905610294440053e-05,WBTC,supply,aave_arbitrum
2022-09-30 00:00:00+00:00,7.451728960354975e-05,WBTC,supply,aave_arbitrum
2022-10-01 00:00:00+00:00,7.556335919491713e-05,WBTC,supply,aave_arbitrum
2022-10-02 00:00:00+00:00,7.778314902968043e-05,WBTC,supply,aave_arbitrum
2022-10-03 00:00:00+00:00,7.835534844782447e-05,WBTC,supply,aave_arbitrum
2022-10-04 00:00:00+00:00,8.465351349082927e-05,WBTC,supply,aave_arbitrum
2022-10-05 00:00:00+00:00,6.944544017523386e-05,WBTC,supply,aave_arbitrum
2022-10-06 00:00:00+00:00,8.181020789188466e-05,WBTC,supply,aave_arbitrum
2022-10-07 00:00:00+00:00,9.168252102940772e-05,WBTC,supply,aave_arbitrum
2022-10-08 00:00:00+00:00,7.909781940001846e-05,WBTC,supply,aave_arbitrum
2022-10-09 00:00:00+00:00,6.91490777774908e-05,WBTC,supply,aave_arbitrum
2022-10-10 00:00:00+00:00,8.109327459789076e-05,WBTC,supply,aave_arbitrum
2022-10-11 00:00:00+00:00,9.253714537690215e-05,WBTC,supply,aave_arbitrum
2022-10-12 00:00:00+00:00,5.180030140939654e-05,WBTC,supply,aave_arbitrum
2022-10-13 00:00:00+00:00,8.860652264056033e-05,WBTC,supply,aave_arbitrum
2022-10-14 00:00:00+00:00,8.055893449972607e-05,WBTC,supply,aave_arbitrum
2022-10-15 00:00:00+00:00,7.734997611543678e-05,WBTC,supply,aave_arbitrum
2022-10-16 00:00:00+00:00,8.573729465007715e-05,WBTC,supply,aave_arbitrum
2022-10-17 00:00:00+00:00,8.952426829081692e-05,WBTC,supply,aave_arbitrum
2022-10-18 00:00:00+00:00,7.417784847786954e-05,WBTC,supply,aave_arbitrum
2022-10-19 00:00:00+00:00,8.399538445756753e-05,WBTC,supply,aave_arbitrum
2022-10-20 00:00:00+00:00,0.0001271776011934665,WBTC,supply,aave_arbitrum
2022-10-21 00:00:00+00:00,0.0001416221945949915,WBTC,supply,aave_arbitrum
2022-10-22 00:00:00+00:00,0.00016931696503007408,WBTC,supply,aave_arbitrum
2022-10-23 00:00:00+00:00,0.00015422212380420685,WBTC,supply,aave_arbitrum
2022-10-24 00:00:00+00:00,0.00013642650413574594,WBTC,supply,aave_arbitrum
